timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
996256652,0,0,0,1,0,1,1,0,1,1,1,1,0
996766640,0,0,0,1,0,1,1,0,1,1,1,1,0
997276641,0,0,0,1,0,1,1,0,1,1,1,1,0
997786640,0,0,0,1,0,1,1,0,1,1,1,1,0
998296641,0,0,0,1,0,1,1,0,1,1,1,1,0
998806662,0,0,0,1,0,1,1,0,1,1,1,1,0
999317211,0,0,0,1,0,1,1,0,1,1,1,1,0
999826864,0,0,0,1,0,1,1,0,1,1,1,1,0
1000336658,0,0,0,1,0,1,1,0,1,1,1,1,0
1000845640,0,0,0,1,0,1,1,0,1,1,1,1,0
1001355645,0,0,0,1,0,1,1,0,1,1,1,1,0
1001865640,0,0,0,1,0,1,1,0,1,1,1,1,0
1002375662,0,0,0,1,0,1,1,0,1,1,1,1,0
1002885639,0,0,0,1,0,1,1,0,1,1,1,1,0
1003395659,0,0,0,1,0,1,1,0,1,1,1,1,0
1003905938,0,0,0,1,0,1,1,0,1,1,1,1,0
1004415828,0,0,0,1,0,1,1,0,1,1,1,1,0
1004926040,0,0,0,1,0,1,1,0,1,1,1,1,0
1005436640,0,0,0,1,0,1,1,0,1,1,1,1,0
1005947656,0,0,0,1,0,1,1,0,1,1,1,1,0
1006456641,0,0,0,1,0,1,1,0,1,1,1,1,0
1006966639,0,0,0,1,0,1,1,0,1,1,1,1,0
1007476639,0,0,0,1,0,1,1,0,1,1,1,1,0
1007986640,0,0,0,1,0,1,1,0,1,1,1,1,0
1008495640,0,0,0,1,0,1,1,0,1,1,1,1,0
1009004871,0,0,0,1,0,1,1,0,1,1,1,1,0
1009514778,0,0,0,1,0,1,1,0,1,1,1,1,0
1010024640,0,0,0,1,0,1,1,0,1,1,1,1,0
1010534844,0,0,0,1,0,1,1,0,1,1,1,1,0
1011043652,0,0,0,1,0,1,1,0,1,1,1,1,0
1011553639,0,0,0,1,0,1,1,0,1,1,1,1,0
1012063654,0,0,0,1,0,1,1,0,1,1,1,1,0
1012574522,0,0,0,1,0,1,1,0,1,1,1,1,0
1013084101,0,0,0,1,0,1,1,0,1,1,1,1,0
1013594139,0,0,0,1,0,1,1,0,1,1,1,1,0
1014104208,0,0,0,1,0,1,1,0,1,1,1,1,0
1014613703,0,0,0,1,0,1,1,0,1,1,1,1,0
1015123647,0,0,0,1,0,1,1,0,1,1,1,1,0
1015633640,0,0,0,1,0,1,1,0,1,1,1,1,0
1016142640,0,0,0,1,0,1,1,0,1,1,1,1,0
1016652642,0,0,0,1,0,1,1,0,1,1,1,1,0
1017162641,0,0,0,1,0,1,1,0,1,1,1,1,0
1017672915,0,0,0,1,0,1,1,0,1,1,1,1,0
1018182886,0,0,0,1,0,1,1,0,1,1,1,1,0
1018692709,0,0,0,1,0,1,1,0,1,1,1,1,0
1019203105,0,0,0,1,0,1,1,0,1,1,1,1,0
1019712839,0,0,0,1,0,1,1,0,1,1,1,1,0
1020221641,0,0,0,1,0,1,1,0,1,1,1,1,0
1020731640,0,0,0,1,0,1,1,0,1,1,1,1,0
1021241660,0,0,0,1,0,1,1,0,1,1,1,1,0
1021752640,0,0,0,1,0,1,1,0,1,1,1,1,0
1022261919,0,0,0,1,0,1,1,0,1,1,1,1,0
1022771885,0,0,0,1,0,1,1,0,1,1,1,1,0
1023281727,0,0,0,1,0,1,1,0,1,1,1,1,0
1023791779,0,0,0,1,0,1,1,0,1,1,1,1,0
1024300643,0,0,0,1,0,1,1,0,1,1,1,1,0
1024810640,0,0,0,1,0,1,1,0,1,1,1,1,0
1025320639,0,0,0,1,0,1,1,0,1,1,1,1,0
1025831745,0,0,0,1,0,1,1,0,1,1,1,1,0
1026340640,0,0,0,1,0,1,1,0,1,1,1,1,0
1026850647,0,0,0,1,0,1,1,0,1,1,1,1,0
1027360852,0,0,0,1,0,1,1,0,1,1,1,1,0
1027870822,0,0,0,1,0,1,1,0,1,1,1,1,0
1028380640,0,0,0,1,0,1,1,0,1,1,1,1,0
1028890640,0,0,0,1,0,1,1,0,1,1,1,1,0
1029400661,0,0,0,1,0,1,1,0,1,1,1,1,0
1029910640,0,0,0,1,0,1,1,0,1,1,1,1,0
1030420660,0,0,0,1,0,1,1,0,1,1,1,1,0
1030930641,0,0,0,1,0,1,1,0,1,1,1,1,0
1031439642,0,0,0,1,0,1,1,0,1,1,1,1,0
1031950035,0,0,0,1,0,1,1,0,1,1,1,1,0
1032459660,0,0,0,1,0,1,1,0,1,1,1,1,0
1032518659,0,0,0,1,0,1,1,0,1,1,1,1,0
1033028641,0,0,0,1,0,1,1,0,1,1,1,1,0
1033538651,0,0,0,1,0,1,1,0,1,1,1,1,0
1033707672,0,0,0,1,0,1,1,0,1,1,1,1,0
1034217639,0,0,0,1,0,1,1,0,1,1,1,1,0
1034727651,0,0,0,1,0,1,1,0,1,1,1,1,0
1035238639,0,0,0,1,0,1,1,0,1,1,1,1,0
1035748641,0,0,0,1,0,1,1,0,1,1,1,1,0
1036258667,0,0,0,1,0,1,1,0,1,1,1,1,0
1036768861,0,0,0,1,0,1,1,0,1,1,1,1,0
1037278767,0,0,0,1,0,1,1,0,1,1,1,1,0
1037788702,0,0,0,1,0,1,1,0,1,1,1,1,0
1038297792,0,0,0,1,0,1,1,0,1,1,1,1,0
1038807789,0,0,0,1,0,1,1,0,1,1,1,1,0
1039319094,0,0,0,1,0,1,1,0,1,1,1,1,0
1039828640,0,0,0,1,0,1,1,0,1,1,1,1,0
1040337640,0,0,0,1,0,1,1,0,1,1,1,1,0
1040847660,0,0,0,1,0,1,1,0,1,1,1,1,0
1041357890,0,0,0,1,0,1,1,0,1,1,1,1,0
1041867831,0,0,0,1,0,1,1,0,1,1,1,1,0
1042377699,0,0,0,1,0,1,1,0,1,1,1,1,0
1042887646,0,0,0,1,0,1,1,0,1,1,1,1,0
1043397640,0,0,0,1,0,1,1,0,1,1,1,1,0
1043908828,0,0,0,1,0,1,1,0,1,1,1,1,0
1044418640,0,0,0,1,0,1,1,0,1,1,1,1,0
1044927639,0,0,0,1,0,1,1,0,1,1,1,1,0
1045436651,0,0,0,1,0,1,1,0,1,1,1,1,0
1045947313,0,0,0,1,0,1,1,0,1,1,1,1,0
1046457130,0,0,0,1,0,1,1,0,1,1,1,1,0
1046966942,0,0,0,1,0,1,1,0,1,1,1,1,0
1047475641,0,0,0,1,0,1,1,0,1,1,1,1,0
1047985640,0,0,0,1,0,1,1,0,1,1,1,1,0
1048495647,0,0,0,1,0,1,1,0,1,1,1,1,0
1049005660,0,0,0,1,0,1,1,0,1,1,1,1,0
1049515640,0,0,0,1,0,1,1,0,1,1,1,1,0
1050025640,0,0,0,1,0,1,1,0,1,1,1,1,0
1050535649,0,0,0,1,0,1,1,0,1,1,1,1,0
1051044640,0,0,0,1,0,1,1,0,1,1,1,1,0
1051554710,0,0,0,1,0,1,1,0,1,1,1,1,0
1052064641,0,0,0,1,0,1,1,0,1,1,1,1,0
1052574640,0,0,0,1,0,1,1,0,1,1,1,1,0
1052590641,0,0,0,1,0,1,1,0,1,1,1,1,0
1053099640,0,0,0,1,0,1,1,0,1,1,1,1,0
1053609660,0,0,0,1,0,1,1,0,1,1,1,1,0
1053800663,0,0,0,1,0,1,1,0,1,1,1,1,0
1054309640,0,0,0,1,0,1,1,0,1,1,1,1,0
1054819640,0,0,0,1,0,1,1,0,1,1,1,1,0
1055329649,0,0,0,1,0,1,1,0,1,1,1,1,0
1055839655,0,0,0,1,0,1,1,0,1,1,1,1,0
1056349639,0,0,0,1,0,1,1,0,1,1,1,1,0
1056858683,0,0,0,1,0,1,1,0,1,1,1,1,0
1057367643,0,0,0,1,0,1,1,0,1,1,1,1,0
1057877640,0,0,0,1,0,1,1,0,1,1,1,1,0
1058387640,0,0,0,1,0,1,1,0,1,1,1,1,0
1058897640,0,0,0,1,0,1,1,0,1,1,1,1,0
1059407640,0,0,0,1,0,1,1,0,1,1,1,1,0
1059917640,0,0,0,1,0,1,1,0,1,1,1,1,0
1060427661,0,0,0,1,0,1,1,0,1,1,1,1,0
1060937640,0,0,0,1,0,1,1,0,1,1,1,1,0
1061446640,0,0,0,1,0,1,1,0,1,1,1,1,0
1061955669,0,0,0,1,0,1,1,0,1,1,1,1,0
1062465702,0,0,0,1,0,1,1,0,1,1,1,1,0
1062975641,0,0,0,1,0,1,1,0,1,1,1,1,0
1063485640,0,0,0,1,0,1,1,0,1,1,1,1,0
1063995639,0,0,0,1,0,1,1,0,1,1,1,1,0
1064505660,0,0,0,1,0,1,1,0,1,1,1,1,0
1065014780,0,0,0,1,0,1,1,0,1,1,1,1,0
1065525211,0,0,0,1,0,1,1,0,1,1,1,1,0
1066034640,0,0,0,1,0,1,1,0,1,1,1,1,0
1066543641,0,0,0,1,0,1,1,0,1,1,1,1,0
1067052811,0,0,0,1,0,1,1,0,1,1,1,1,0
1067561659,0,0,0,1,0,1,1,0,1,1,1,1,0
1068071650,0,0,0,1,0,1,1,0,1,1,1,1,0
1068581642,0,0,0,1,0,1,1,0,1,1,1,1,0
1069091640,0,0,0,1,0,1,1,0,1,1,1,1,0
1069601642,0,0,0,1,0,1,1,0,1,1,1,1,0
1070111969,0,0,0,1,0,1,1,0,1,1,1,1,0
1070621886,0,0,0,1,0,1,1,0,1,1,1,1,0
1071130640,0,0,0,1,0,1,1,0,1,1,1,1,0
1071640640,0,0,0,1,0,1,1,0,1,1,1,1,0
1072150657,0,0,0,1,0,1,1,0,1,1,1,1,0
1072660639,0,0,0,1,0,1,1,0,1,1,1,1,0
1073170639,0,0,0,1,0,1,1,0,1,1,1,1,0
1073680640,0,0,0,1,0,1,1,0,1,1,1,1,0
1074190640,0,0,0,1,0,1,1,0,1,1,1,1,0
1074700663,0,0,0,1,0,1,1,0,1,1,1,1,0
1075210911,0,0,0,1,0,1,1,0,1,1,1,1,0
1075720843,0,0,0,1,0,1,1,0,1,1,1,1,0
1076230827,0,0,0,1,0,1,1,0,1,1,1,1,0
1076740648,0,0,0,1,0,1,1,0,1,1,1,1,0
1077250653,0,0,0,1,0,1,1,0,1,1,1,1,0
1077759653,0,0,0,1,0,1,1,0,1,1,1,1,0
1078269659,0,0,0,1,0,1,1,0,1,1,1,1,0
1078779639,0,0,0,1,0,1,1,0,1,1,1,1,0
1079289640,0,0,0,1,0,1,1,0,1,1,1,1,0
1079799658,0,0,0,1,0,1,1,0,1,1,1,1,0
1080309921,0,0,0,1,0,1,1,0,1,1,1,1,0
1080819796,0,0,0,1,0,1,1,0,1,1,1,1,0
1081330009,0,0,0,1,0,1,1,0,1,1,1,1,0
1081840639,0,0,0,1,0,1,1,0,1,1,1,1,0
1082350654,0,0,0,1,0,1,1,0,1,1,1,1,0
1082859640,0,0,0,1,0,1,1,0,1,1,1,1,0
1083368779,0,0,0,1,0,1,1,0,1,1,1,1,0
1083879394,0,0,0,1,0,1,1,0,1,1,1,1,0
1084388641,0,0,0,1,0,1,1,0,1,1,1,1,0
1084898655,0,0,0,1,0,1,1,0,1,1,1,1,0
1085408887,0,0,0,1,0,1,1,0,1,1,1,1,0
1085919881,0,0,0,1,0,1,1,0,1,1,1,1,0
1086429641,0,0,0,1,0,1,1,0,1,1,1,1,0
1086938703,0,0,0,1,0,1,1,0,1,1,1,1,0
1087447641,0,0,0,1,0,1,1,0,1,1,1,1,0
1087956658,0,0,0,1,0,1,1,0,1,1,1,1,0
1088466639,0,0,0,1,0,1,1,0,1,1,1,1,0
1088976640,0,0,0,1,0,1,1,0,1,1,1,1,0
1089486661,0,0,0,1,0,1,1,0,1,1,1,1,0
1089996639,0,0,0,1,0,1,1,0,1,1,1,1,0
1090506640,0,0,0,1,0,1,1,0,1,1,1,1,0
1091016640,0,0,0,1,0,1,1,0,1,1,1,1,0
1091526640,0,0,0,1,0,1,1,0,1,1,1,1,0
1092036639,0,0,0,1,0,1,1,0,1,1,1,1,0
1092546640,0,0,0,1,0,1,1,0,1,1,1,1,0
1093056660,0,0,0,1,0,1,1,0,1,1,1,1,0
1093565639,0,0,0,1,0,1,1,0,1,1,1,1,0
1094075640,0,0,0,1,0,1,1,0,1,1,1,1,0
1094585659,0,0,0,1,0,1,1,0,1,1,1,1,0
1095095641,0,0,0,1,0,1,1,0,1,1,1,1,0
1095605639,0,0,0,1,0,1,1,0,1,1,1,1,0
1096115640,0,0,0,1,0,1,1,0,1,1,1,1,0
1096625639,0,0,0,1,0,1,1,0,1,1,1,1,0
1097135660,0,0,0,1,0,1,1,0,1,1,1,1,0
1097645653,0,0,0,1,0,1,1,0,1,1,1,1,0
1098155640,0,0,0,1,0,1,1,0,1,1,1,1,0
1098665639,0,0,0,1,0,1,1,0,1,1,1,1,0
1099175640,0,0,0,1,0,1,1,0,1,1,1,1,0
1099685640,0,0,0,1,0,1,1,0,1,1,1,1,0
1100195682,0,0,0,1,0,1,1,0,1,1,1,1,0
1100704642,0,0,0,1,0,1,1,0,1,1,1,1,0
1101214639,0,0,0,1,0,1,1,0,1,1,1,1,0
1101724641,0,0,0,1,0,1,1,0,1,1,1,1,0
1102235926,0,0,0,1,0,1,1,0,1,1,1,1,0
1102744640,0,0,0,1,0,1,1,0,1,1,1,1,0
1103254639,0,0,0,1,0,1,1,0,1,1,1,1,0
1103764641,0,0,0,1,0,1,1,0,1,1,1,1,0
1104274640,0,0,0,1,0,1,1,0,1,1,1,1,0
1104784647,0,0,0,1,0,1,1,0,1,1,1,1,0
1105294641,0,0,0,1,0,1,1,0,1,1,1,1,0
1105804918,0,0,0,1,0,1,1,0,1,1,1,1,0
1106315223,0,0,0,1,0,1,1,0,1,1,1,1,0
1106824796,0,0,0,1,0,1,1,0,1,1,1,1,0
1107333640,0,0,0,1,0,1,1,0,1,1,1,1,0
1107843639,0,0,0,1,0,1,1,0,1,1,1,1,0
1108353653,0,0,0,1,0,1,1,0,1,1,1,1,0
1108863640,0,0,0,1,0,1,1,0,1,1,1,1,0
1109373640,0,0,0,1,0,1,1,0,1,1,1,1,0
1109883639,0,0,0,1,0,1,1,0,1,1,1,1,0
1110393661,0,0,0,1,0,1,1,0,1,1,1,1,0
1110903657,0,0,0,1,0,1,1,0,1,1,1,1,0
1111413908,0,0,0,1,0,1,1,0,1,1,1,1,0
1111924199,0,0,0,1,0,1,1,0,1,1,1,1,0
1112434639,0,0,0,1,0,1,1,0,1,1,1,1,0
1112944641,0,0,0,1,0,1,1,0,1,1,1,1,0
1113455758,0,0,0,1,0,1,1,0,1,1,1,1,0
1113964640,0,0,0,1,0,1,1,0,1,1,1,1,0
1114474640,0,0,0,1,0,1,1,0,1,1,1,1,0
1114984640,0,0,0,1,0,1,1,0,1,1,1,1,0
1115494639,0,0,0,1,0,1,1,0,1,1,1,1,0
1116004640,0,0,0,1,0,1,1,0,1,1,1,1,0
1116513642,0,0,0,1,0,1,1,0,1,1,1,1,0
1117023661,0,0,0,1,0,1,1,0,1,1,1,1,0
1117533640,0,0,0,1,0,1,1,0,1,1,1,1,0
1118043640,0,0,0,1,0,1,1,0,1,1,1,1,0
1118553659,0,0,0,1,0,1,1,0,1,1,1,1,0
1119063639,0,0,0,1,0,1,1,0,1,1,1,1,0
1119111876,0,0,0,1,0,1,1,0,1,1,1,1,0
1119621644,0,0,0,1,0,1,1,0,1,1,1,1,0
1120131644,0,0,0,1,0,1,1,0,1,1,1,1,0
1120641644,0,0,0,1,0,1,1,0,1,1,1,1,0
1121151644,0,0,0,1,0,1,1,0,1,1,1,1,0
1121661644,0,0,0,1,0,1,1,0,1,1,1,1,0
1122061661,0,0,0,1,0,1,1,0,1,1,1,1,0
1122571910,0,0,0,1,0,1,1,0,1,1,1,1,0
1123081868,0,0,0,1,0,1,1,0,1,1,1,1,0
1123591706,0,0,0,1,0,1,1,0,1,1,1,1,0
1124092586,0,0,0,1,0,1,1,0,1,1,1,1,0
1124602644,0,0,0,1,0,1,1,0,1,1,1,1,0
1125112642,0,0,0,1,0,1,1,0,1,1,1,1,0
1125622644,0,0,0,1,0,1,1,0,1,1,1,1,0
1126132643,0,0,0,1,0,1,1,0,1,1,1,1,0
1126641862,0,0,0,1,0,1,1,0,1,1,1,1,0
1127150665,0,0,0,1,0,1,1,0,1,1,1,1,0
1127661135,0,0,0,1,0,1,1,0,1,1,1,1,0
1128170906,0,0,0,1,0,1,1,0,1,1,1,1,0
1128681654,0,0,0,1,0,1,1,0,1,1,1,1,0
1129191640,0,0,0,1,0,1,1,0,1,1,1,1,0
1129426911,0,0,0,1,0,1,1,0,1,1,1,1,0
1129936661,0,0,0,1,0,1,1,0,1,1,1,1,0
1130445640,0,0,0,1,0,1,1,0,1,1,1,1,0
1130580656,0,0,0,1,0,1,1,0,1,1,1,1,0
1131090650,0,0,0,1,0,1,1,0,1,1,1,1,0
1131600644,0,0,0,1,0,1,1,0,1,1,1,1,0
1132110644,0,0,0,1,0,1,1,0,1,1,1,1,0
1132620644,0,0,0,1,0,1,1,0,1,1,1,1,0
1133130643,0,0,0,1,0,1,1,0,1,1,1,1,0
1133639941,0,0,0,1,0,1,1,0,1,1,1,1,0
1134149885,0,0,0,1,0,1,1,0,1,1,1,1,0
1134658648,0,0,0,1,0,1,1,0,1,1,1,1,0
1135168644,0,0,0,1,0,1,1,0,1,1,1,1,0
1135678681,0,0,0,1,0,1,1,0,1,1,1,1,0
1136188643,0,0,0,1,0,1,1,0,1,1,1,1,0
1136698645,0,0,0,1,0,1,1,0,1,1,1,1,0
1137208645,0,0,0,1,0,1,1,0,1,1,1,1,0
1137719643,0,0,0,1,0,1,1,0,1,1,1,1,0
1138229643,0,0,0,1,0,1,1,0,1,1,1,1,0
1138739643,0,0,0,1,0,1,1,0,1,1,1,1,0
1139249644,0,0,0,1,0,1,1,0,1,1,1,1,0
1139759643,0,0,0,1,0,1,1,0,1,1,1,1,0
1140269645,0,0,0,1,0,1,1,0,1,1,1,1,0
1140780644,0,0,0,1,0,1,1,0,1,1,1,1,0
1141290648,0,0,0,1,0,1,1,0,1,1,1,1,0
1141800643,0,0,0,1,0,1,1,0,1,1,1,1,0
1142310666,0,0,0,1,0,1,1,0,1,1,1,1,0
1142820660,0,0,0,1,0,1,1,0,1,1,1,1,0
1143330644,0,0,0,1,0,1,1,0,1,1,1,1,0
1143840643,0,0,0,1,0,1,1,0,1,1,1,1,0
1144229642,0,0,0,1,0,1,1,0,1,1,1,1,0
1144739639,0,0,0,1,0,1,1,0,1,1,1,1,0
1145249640,0,0,0,1,0,1,1,0,1,1,1,1,0
1145759642,0,0,0,1,0,1,1,0,1,1,1,1,0
1146269639,0,0,0,1,0,1,1,0,1,1,1,1,0
1146779640,0,0,0,1,0,1,1,0,1,1,1,1,0
1147288673,0,0,0,1,0,1,1,0,1,1,1,1,0
1147798655,0,0,0,1,0,1,1,0,1,1,1,1,0
1148308979,0,0,0,1,0,1,1,0,1,1,1,1,0
1148818724,0,0,0,1,0,1,1,0,1,1,1,1,0
1149129640,0,0,0,1,0,1,1,0,1,1,1,1,0
1149639644,0,0,0,1,0,1,1,0,1,1,1,1,0
1150149646,0,0,0,1,0,1,1,0,1,1,1,1,0
1150659644,0,0,0,1,0,1,1,0,1,1,1,1,0
1151169644,0,0,0,1,0,1,1,0,1,1,1,1,0
1151678689,0,0,0,1,0,1,1,0,1,1,1,1,0
1152187644,0,0,0,1,0,1,1,0,1,1,1,1,0
1152697643,0,0,0,1,0,1,1,0,1,1,1,1,0
1153208644,0,0,0,1,0,1,1,0,1,1,1,1,0
1153717644,0,0,0,1,0,1,1,0,1,1,1,1,0
1154226813,0,0,0,1,0,1,1,0,1,1,1,1,0
1154735643,0,0,0,1,0,1,1,0,1,1,1,1,0
1155245644,0,0,0,1,0,1,1,0,1,1,1,1,0
1155755644,0,0,0,1,0,1,1,0,1,1,1,1,0
1156265694,0,0,0,1,0,1,1,0,1,1,1,1,0
1156775644,0,0,0,1,0,1,1,0,1,1,1,1,0
1157285690,0,0,0,1,0,1,1,0,1,1,1,1,0
1157796643,0,0,0,1,0,1,1,0,1,1,1,1,0
1158305912,0,0,0,1,0,1,1,0,1,1,1,1,0
1158815930,0,0,0,1,0,1,1,0,1,1,1,1,0
1159324643,0,0,0,1,0,1,1,0,1,1,1,1,0
1159834663,0,0,0,1,0,1,1,0,1,1,1,1,0
1160344644,0,0,0,1,0,1,1,0,1,1,1,1,0
1160854664,0,0,0,1,0,1,1,0,1,1,1,1,0
1161364642,0,0,0,1,0,1,1,0,1,1,1,1,0
1161874661,0,0,0,1,0,1,1,0,1,1,1,1,0
1162384644,0,0,0,1,0,1,1,0,1,1,1,1,0
1162894645,0,0,0,1,0,1,1,0,1,1,1,1,0
1163404643,0,0,0,1,0,1,1,0,1,1,1,1,0
1163914668,0,0,0,1,0,1,1,0,1,1,1,1,0
1164424938,0,0,0,1,0,1,1,0,1,1,1,1,0
1164933643,0,0,0,1,0,1,1,0,1,1,1,1,0
1165443644,0,0,0,1,0,1,1,0,1,1,1,1,0
1165953665,0,0,0,1,0,1,1,0,1,1,1,1,0
1166463644,0,0,0,1,0,1,1,0,1,1,1,1,0
1166974699,0,0,0,1,0,1,1,0,1,1,1,1,0
1167483644,0,0,0,1,0,1,1,0,1,1,1,1,0
1167993643,0,0,0,1,0,1,1,0,1,1,1,1,0
1168503644,0,0,0,1,0,1,1,0,1,1,1,1,0
1168892663,0,0,0,1,0,1,1,0,1,1,1,1,0
1169105640,0,0,0,1,0,1,1,0,1,1,1,1,0
1169614644,0,0,0,1,0,1,1,0,1,1,1,1,0
1170123644,0,0,0,1,0,1,1,0,1,1,1,1,0
1170281658,0,0,0,1,0,1,1,0,1,1,1,1,0
1170791660,0,0,0,1,0,1,1,0,1,1,1,1,0
1171104563,0,0,0,1,0,1,1,0,1,1,1,1,0
1171311102,0,0,0,1,0,1,1,0,1,1,1,1,0
1171820643,0,0,0,1,0,1,1,0,1,1,1,1,0
1172330644,0,0,0,1,0,1,1,0,1,1,1,1,0
1172839664,0,0,0,1,0,1,1,0,1,1,1,1,0
1173294642,0,0,0,1,0,1,1,0,1,1,1,1,0
1173805796,0,0,0,1,0,1,1,0,1,1,1,1,0
1174314659,0,0,0,1,0,1,1,0,1,1,1,1,0
1174824640,0,0,0,1,0,1,1,0,1,1,1,1,0
1175334641,0,0,0,1,0,1,1,0,1,1,1,1,0
1175844639,0,0,0,1,0,1,1,0,1,1,1,1,0
1176353641,0,0,0,1,0,1,1,0,1,1,1,1,0
1176862662,0,0,0,1,0,1,1,0,1,1,1,1,0
1177372964,0,0,0,1,0,1,1,0,1,1,1,1,0
1177883639,0,0,0,1,0,1,1,0,1,1,1,1,0
1178392764,0,0,0,1,0,1,1,0,1,1,1,1,0
1178857717,0,0,0,1,0,1,1,0,1,1,1,1,0
1179366644,0,0,0,1,0,1,1,0,1,1,1,1,0
1179876645,0,0,0,1,0,1,1,0,1,1,1,1,0
1180385647,0,0,0,1,0,1,1,0,1,1,1,1,0
1180894664,0,0,0,1,0,1,1,0,1,1,1,1,0
1181404665,0,0,0,1,0,1,1,0,1,1,1,1,0
1181914645,0,0,0,1,0,1,1,0,1,1,1,1,0
1182423644,0,0,0,1,0,1,1,0,1,1,1,1,0
1182932644,0,0,0,1,0,1,1,0,1,1,1,1,0
1183442643,0,0,0,1,0,1,1,0,1,1,1,1,0
1183952644,0,0,0,1,0,1,1,0,1,1,1,1,0
1184462646,0,0,0,1,0,1,1,0,1,1,1,1,0
1184972686,0,0,0,1,0,1,1,0,1,1,1,1,0
1185482643,0,0,0,1,0,1,1,0,1,1,1,1,0
1185991916,0,0,0,1,0,1,1,0,1,1,1,1,0
1186501643,0,0,0,1,0,1,1,0,1,1,1,1,0
1187011665,0,0,0,1,0,1,1,0,1,1,1,1,0
1187521693,0,0,0,1,0,1,1,0,1,1,1,1,0
1188031644,0,0,0,1,0,1,1,0,1,1,1,1,0
1188541644,0,0,0,1,0,1,1,0,1,1,1,1,0
1189051644,0,0,0,1,0,1,1,0,1,1,1,1,0
1189561644,0,0,0,1,0,1,1,0,1,1,1,1,0
1190071668,0,0,0,1,0,1,1,0,1,1,1,1,0
1190581646,0,0,0,1,0,1,1,0,1,1,1,1,0
1191081867,0,0,0,1,0,1,1,0,1,1,1,1,0
1191591646,0,0,0,1,0,1,1,0,1,1,1,1,0
1192100748,0,0,0,1,0,1,1,0,1,1,1,1,0
1192610757,0,0,0,1,0,1,1,0,1,1,1,1,0
1193120644,0,0,0,1,0,1,1,0,1,1,1,1,0
1193630644,0,0,0,1,0,1,1,0,1,1,1,1,0
1194139658,0,0,0,1,0,1,1,0,1,1,1,1,0
1194649644,0,0,0,1,0,1,1,0,1,1,1,1,0
1195159646,0,0,0,1,0,1,1,0,1,1,1,1,0
1195670359,0,0,0,1,0,1,1,0,1,1,1,1,0
1196180222,0,0,0,1,0,1,1,0,1,1,1,1,0
1196568797,0,0,0,1,0,1,1,0,1,1,1,1,0
1197078652,0,0,0,1,0,1,1,0,1,1,1,1,0
1197587656,0,0,0,1,0,1,1,0,1,1,1,1,0
1198097645,0,0,0,1,0,1,1,0,1,1,1,1,0
1198607644,0,0,0,1,0,1,1,0,1,1,1,1,0
1199117645,0,0,0,1,0,1,1,0,1,1,1,1,0
1199627643,0,0,0,1,0,1,1,0,1,1,1,1,0
1199928642,0,0,0,1,0,1,1,0,1,1,1,1,0
1200380621,0,0,0,1,0,1,1,0,1,1,1,1,0
1200889642,0,0,0,1,0,1,1,0,1,1,1,1,0
1201399641,0,0,0,1,0,1,1,0,1,1,1,1,0
1201909640,0,0,0,1,0,1,1,0,1,1,1,1,0
1202419642,0,0,0,1,0,1,1,0,1,1,1,1,0
1202929069,0,0,0,1,0,1,1,0,1,1,1,1,0
1203439137,0,0,0,1,0,1,1,0,1,1,1,1,0
1203949268,0,0,0,1,0,1,1,0,1,1,1,1,0
1204458896,0,0,0,1,0,1,1,0,1,1,1,1,0
1204968859,0,0,0,1,0,1,1,0,1,1,1,1,0
1205478811,0,0,0,1,0,1,1,0,1,1,1,1,0
1205988705,0,0,0,1,0,1,1,0,1,1,1,1,0
1206488906,0,0,0,1,0,1,1,0,1,1,1,1,0
1206998640,0,0,0,1,0,1,1,0,1,1,1,1,0
1207507640,0,0,0,1,0,1,1,0,1,1,1,1,0
1208016640,0,0,0,1,0,1,1,0,1,1,1,1,0
1208526639,0,0,0,1,0,1,1,0,1,1,1,1,0
1209036640,0,0,0,1,0,1,1,0,1,1,1,1,0
1209546639,0,0,0,1,0,1,1,0,1,1,1,1,0
1210056673,0,0,0,1,0,1,1,0,1,1,1,1,0
1210566640,0,0,0,1,0,1,1,0,1,1,1,1,0
1211076641,0,0,0,1,0,1,1,0,1,1,1,1,0
1211586714,0,0,0,1,0,1,1,0,1,1,1,1,0
1212095651,0,0,0,1,0,1,1,0,1,1,1,1,0
1212605640,0,0,0,1,0,1,1,0,1,1,1,1,0
1213115643,0,0,0,1,0,1,1,0,1,1,1,1,0
1213625641,0,0,0,1,0,1,1,0,1,1,1,1,0
1214135640,0,0,0,1,0,1,1,0,1,1,1,1,0
1214645642,0,0,0,1,0,1,1,0,1,1,1,1,0
1215155642,0,0,0,1,0,1,1,0,1,1,1,1,0
1215665640,0,0,0,1,0,1,1,0,1,1,1,1,0
1216175660,0,0,0,1,0,1,1,0,1,1,1,1,0
1216685654,0,0,0,1,0,1,1,0,1,1,1,1,0
1217195691,0,0,0,1,0,1,1,0,1,1,1,1,0
1217704641,0,0,0,1,0,1,1,0,1,1,1,1,0
1218214640,0,0,0,1,0,1,1,0,1,1,1,1,0
