timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
1281783089,250772299,2,2490378,4028193,2490378,396321,0.4298538,0.87371653,0.15639672,0.14895394,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1282330339,250772299,2,2490378,4028193,2490378,396321,0.86275077,1.3510388,0.18978916,0.19330907,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,0,1,1,0,0,0,0,0,0,0
1282977967,250772299,2,2490378,4028193,2490378,396321,1.145286,1.431504,0.20499593,0.20455232,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1283982914,250772299,2,2490378,4028193,2490378,396321,1.4978714,1.769935,0.094689384,0.09153837,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1284988278,250772299,2,2490378,4028193,2490378,396321,1.7458177,2.719153,0.118143775,0.112479486,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1285993620,250772299,2,2490378,4028193,2490378,396321,2.038005,3.371561,0.122613594,0.12377313,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1286998976,250772299,2,2490378,4028193,2490378,396321,2.9106536,4.0009694,0.119971156,0.12189464,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1288004404,250772299,2,2490378,4028193,2490378,396321,3.7780166,4.621003,0.08382242,0.08245835,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1289009771,250772299,2,2490378,4028193,2490378,396321,4.494169,5.079505,0.11950497,0.10918955,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1290015093,250772299,2,2490378,4028193,2490378,396321,5.1098557,5.4189963,0.13846707,0.1458463,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1291020456,250772299,2,2490378,4028193,2490378,396321,5.577142,5.6953135,0.14635116,0.13743046,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1292025804,250772299,2,2490378,4028193,2490378,396321,5.8157835,0.3917384,0.077977225,0.08092501,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1293031324,250772299,2,2490378,4028193,2490378,396321,6.080509,0.5141855,0.086633444,0.09076965,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1294036658,250772299,2,2490378,4028193,2490378,396321,1.2489212,1.6043805,0.19242567,0.18951389,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1294309995,250772299,2,2490378,4028193,2490378,396321,2.0736654,2.0004852,0.11077731,0.102517955,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,0,1,1,0,0,0,0,0,0,0
1295310802,250772299,2,2490378,4028193,2490378,396321,4.0827646,2.8786185,0.0892407,0.06621972,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,0,1,1,0,0,0,0,0,0,0
1295519579,250772299,2,2490378,4028193,2490378,396321,4.569198,3.0671573,0.10720785,0.10265462,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1296525060,250772299,2,2490378,4028193,2490378,396321,6.0082083,4.063173,0.15335792,0.15972093,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1297530558,250772299,2,2490378,4028193,2490378,396321,6.3773737,4.646472,0.09163637,0.102816135,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,0,0,1,1,0,0,0,0,0,0,0
1297550172,250772299,2,2490378,4028193,2490378,396321,6.3773737,4.646472,0.09163637,0.102816135,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,0,1,1,0,0,0,0,0,0,0
1298406305,250772299,2,2490378,4028193,2490378,396321,6.733451,5.1485643,0.09509028,0.06336302,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1299411769,250772299,2,2490378,4028193,2490378,396321,6.651314,5.4296875,0.052189834,0.066194326,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1300417170,250772299,2,2490378,4028193,2490378,396321,6.278999,5.462045,0.14045882,0.13184085,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1301422651,250772299,2,2490378,4028193,2490378,396321,5.855981,5.537659,0.078668565,0.07162816,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1302427868,250772299,2,2490378,4028193,2490378,396321,0.061584216,0.22805151,0.06311328,0.048904046,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1303433229,250772299,2,2490378,4028193,2490378,396321,0.09888827,0.3208926,0.08032243,0.06901432,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1304438625,250772299,2,2490378,4028193,2490378,396321,0.2113567,0.34906498,0.09658677,0.08922624,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1305443966,250772299,2,2490378,4028193,2490378,396321,0.15763724,0.14685176,0.15525761,0.15050243,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1306449476,250772299,2,2490378,4028193,2490378,396321,0.16285214,0.09809776,0.057908535,0.055269632,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1307454708,250772299,2,2490378,4028193,2490378,396321,0.121036544,0.09073295,0.1044704,0.12267677,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1308460096,250772299,2,2490378,4028193,2490378,396321,0.15923327,0.12887326,0.108976394,0.11008274,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1309465499,250772299,2,2490378,4028193,2490378,396321,0.20725325,0.27682462,0.18161221,0.19634397,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1310470890,250772299,2,2490378,4028193,2490378,396321,0.22557497,0.10164179,0.15927766,0.16509277,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1311476705,250772299,2,2490378,4028193,2490378,396321,0.10824837,0.2734637,0.09721816,0.09476962,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1312481894,250772299,2,2490378,4028193,2490378,396321,0.13801578,0.47002432,0.1781952,0.17352577,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1313486899,250772299,2,2490378,4028193,2490378,396321,0.14379995,0.4277603,0.10045129,0.09986979,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1314492258,250772299,2,2490378,4028193,2490378,396321,0.13147613,0.41808274,0.0973522,0.08951807,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1315497668,250772299,2,2490378,4028193,2490378,396321,0.12784968,0.30284515,0.122857735,0.11096303,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1316503396,250772299,2,2490378,4028193,2490378,396321,0.08977889,0.16991748,0.061020475,0.07522178,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1317508356,250772299,2,2490378,4028193,2490378,396321,0.16693972,0.17537963,0.1530863,0.1351989,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1318513767,250772299,2,2490378,4028193,2490378,396321,0.13955846,0.17375535,0.05286973,0.07797731,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1319519111,250772299,2,2490378,4028193,2490378,396321,0.12699771,0.17109397,0.07124421,0.08401323,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1320524462,250772299,2,2490378,4028193,2490378,396321,0.18400127,0.13425538,0.097837724,0.081342995,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1321529959,250772299,2,2490378,4028193,2490378,396321,0.22027907,0.2214603,0.12487046,0.14595726,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1322535307,250772299,2,2490378,4028193,2490378,396321,0.12232034,0.18378124,0.14362404,0.16762143,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1323540608,250772299,2,2490378,4028193,2490378,396321,0.11147678,0.13521118,0.121219605,0.12375523,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1324545985,250772299,2,2490378,4028193,2490378,396321,0.15462461,0.0891536,0.10869763,0.09456492,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1325551669,250772299,2,2490378,4028193,2490378,396321,0.10054777,0.10352196,0.09035754,0.08983609,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1326556744,250772299,2,2490378,4028193,2490378,396321,0.13083357,0.10674928,0.16627432,0.17207119,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1327562045,250772299,2,2490378,4028193,2490378,396321,0.20528239,0.14977594,0.11362346,0.1089182,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1328567509,250772299,2,2490378,4028193,2490378,396321,0.16909365,0.10508105,0.08323674,0.06195926,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1329572769,250772299,2,2490378,4028193,2490378,396321,0.15191908,0.019258667,0.1231182,0.13448101,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1330578157,250772299,2,2490378,4028193,2490378,396321,0.23630549,0.09033811,0.06980862,0.048893224,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1331583606,250772299,2,2490378,4028193,2490378,396321,0.17009822,0.14759588,0.06708715,0.07346397,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1332588978,250772299,2,2490378,4028193,2490378,396321,0.19343022,0.18868198,0.08096572,0.08255039,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1333594235,250772299,2,2490378,4028193,2490378,396321,0.24397984,0.17860854,0.16767608,0.16274951,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1334599662,250772299,2,2490378,4028193,2490378,396321,0.16383643,0.17097072,0.06934232,0.06648603,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1335605108,250772299,2,2490378,4028193,2490378,396321,0.2587066,0.2579298,0.14319043,0.14038447,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1336610497,250772299,2,2490378,4028193,2490378,396321,0.13655044,0.12571254,0.062485427,0.061809834,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1337615752,250772299,2,2490378,4028193,2490378,396321,0.088276125,0.13179167,0.054202765,0.051272545,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1338621135,250772299,2,2490378,4028193,2490378,396321,0.15294793,0.12458957,0.082305364,0.07888818,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1339626418,250772299,2,2490378,4028193,2490378,396321,0.091327876,0.1495593,0.042662527,0.04398141,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1340631841,250772299,2,2490378,4028193,2490378,396321,0.10457401,0.054318212,0.06154443,0.059354402,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1341637181,250772299,2,2490378,4028193,2490378,396321,0.08391353,0.014295319,0.022815088,0.029256484,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1342642667,250772299,2,2490378,4028193,2490378,396321,0.061036643,0.043210886,0.0512651,0.057596337,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1343647934,250772299,2,2490378,4028193,2490378,396321,0.13659918,0.13263477,0.14365904,0.14057925,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1344653259,250772299,2,2490378,4028193,2490378,396321,0.059188724,0.10095998,0.019553687,0.02993721,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1345659181,250772299,2,2490378,4028193,2490378,396321,0.14058949,0.14799497,0.10096983,0.10454568,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1346664010,250772299,2,2490378,4028193,2490378,396321,0.0780609,0.094028555,0.08220407,0.089746766,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1347669426,250772299,2,2490378,4028193,2490378,396321,0.15496558,0.11350284,0.11387869,0.11287871,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1348674778,250772299,2,2490378,4028193,2490378,396321,0.11831533,0.16500254,0.15148747,0.17445748,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1349680145,250772299,2,2490378,4028193,2490378,396321,0.05433987,0.031282347,0.03241584,0.0287084,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1350685557,250772299,2,2490378,4028193,2490378,396321,0.087503396,0.049483515,0.036090776,0.031604927,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1351690874,250772299,2,2490378,4028193,2490378,396321,0.18439299,0.1372916,0.12373517,0.122333445,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1352696197,250772299,2,2490378,4028193,2490378,396321,0.10808041,0.11276713,0.07050412,0.08652347,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1353701707,250772299,2,2490378,4028193,2490378,396321,0.21014227,0.1958074,0.19156842,0.18795289,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1354706978,250772299,2,2490378,4028193,2490378,396321,0.15536156,0.16102704,0.1628315,0.1670513,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1355712449,250772299,2,2490378,4028193,2490378,396321,0.14617355,0.1432288,0.11554895,0.111312106,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1356717778,250772299,2,2490378,4028193,2490378,396321,0.13984843,0.17439099,0.12999286,0.13353215,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1357723046,250772299,2,2490378,4028193,2490378,396321,0.20673801,0.18851525,0.051953115,0.0989577,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1358728584,250772299,2,2490378,4028193,2490378,396321,0.2605163,0.27733964,0.35967463,0.38521758,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1359733789,250772299,2,2490378,4028193,2490378,396321,0.36408204,0.36064196,0.19501376,0.20893458,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1360739189,250772299,2,2490378,4028193,2490378,396321,0.3401724,0.35963517,0.17191982,0.18905653,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1361744644,250772299,2,2490378,4028193,2490378,396321,0.16721943,0.18528104,0.164435,0.17863671,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1362749898,250772299,2,2490378,4028193,2490378,396321,0.21944152,0.23569459,0.19923717,0.19884126,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1363755286,250772299,2,2490378,4028193,2490378,396321,0.2506102,0.2578537,0.2564198,0.26237532,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1364760669,250772299,2,2490378,4028193,2490378,396321,0.18033265,0.17394063,0.1657486,0.16137242,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1365766317,250772299,2,2490378,4028193,2490378,396321,0.17877677,0.17183943,0.17529242,0.168008,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1366771479,250772299,2,2490378,4028193,2490378,396321,0.2198439,0.21766202,0.15096274,0.17365378,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
1367776743,250772299,2,2490378,4028193,2490378,396321,0.10994562,0.104589,0.09584909,0.09140865,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
