timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
780116003,779988788,0.10166442,0.27678788,0.01872282,1,0,0,0,0,0,0,0,0,0,0
781121280,780995677,0.09496142,0.2836184,0.014141512,1,0,0,0,0,0,0,0,0,0,0
782126573,781993639,0.084562935,0.27046356,0.013239387,1,0,0,0,0,0,0,0,0,0,0
783121982,782995638,0.06661051,0.23890607,0.012355549,1,0,0,0,0,0,0,0,0,0,0
784117279,783989769,0.057073716,0.2101236,0.012769127,1,0,0,0,0,0,0,0,0,0,0
785133234,784998638,0.056897208,0.20039713,0.011566898,1,0,0,0,0,0,0,0,0,0,0
786127888,785997849,0.059750795,0.17180687,0.011481306,1,0,0,0,0,0,0,0,0,0,0
787123252,786998639,0.07077145,0.14987962,0.01874631,1,0,0,0,0,0,0,0,0,0,0
788138505,788004638,0.08501469,0.12777613,0.02256142,1,0,0,0,0,0,0,0,0,0,0
789133914,789002637,0.07519289,0.07011567,0.014428654,1,0,0,0,0,0,0,0,0,0,0
790129251,789998640,0.076834425,0.044160563,0.01598895,1,0,0,0,0,0,0,0,0,0,0
791124635,790992638,0.074105285,0.0053277207,0.016469259,1,0,0,0,0,0,0,0,0,0,0
792119926,791995087,0.08065097,0.014139401,0.014825773,1,0,0,0,0,0,0,0,0,0,0
793125243,792994644,0.08651431,0.005958792,0.014448594,1,0,0,0,0,0,0,0,0,0,0
794130540,793997653,0.100339234,0.030136723,0.014162479,1,0,0,0,0,0,0,0,0,0,0
795116012,794990638,0.11338938,0.03982568,0.015274404,1,0,0,0,0,0,0,0,0,0,0
796131361,796001637,0.10706035,0.03160325,0.008415169,1,0,0,0,0,0,0,0,0,0,0
797116735,796986638,0.10264214,0.014008666,0.0045055477,1,0,0,0,0,0,0,0,0,0,0
798141951,798012638,0.10112575,0.019244736,0.0029655807,1,0,0,0,0,0,0,0,0,0,0
799127219,799001643,0.09584131,0.0029974033,0.004303461,1,0,0,0,0,0,0,0,0,0,0
800122527,799996650,0.10206591,0.017525405,0.006214034,1,0,0,0,0,0,0,0,0,0,0
801127895,800993637,0.10020005,0.03099224,0.003211674,1,0,0,0,0,0,0,0,0,0,0
802123203,801990701,0.103094466,0.056153033,0.0045071393,1,0,0,0,0,0,0,0,0,0,0
803128468,802995644,0.09814704,0.10306752,0.021005344,1,0,0,0,0,0,0,0,0,0,0
804124034,803994644,0.09940402,0.13211797,0.02751678,1,0,0,0,0,0,0,0,0,0,0
805129488,805001644,0.11444861,0.12080144,0.0067035193,1,0,0,0,0,0,0,0,0,0,0
806134598,806000638,0.112828426,0.0870493,0.011119723,1,0,0,0,0,0,0,0,0,0,0
807129796,807001644,0.10061448,0.057338066,0.013826196,1,0,0,0,0,0,0,0,0,0,0
808145056,808014646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
809120516,808993638,0.0015693802,0.018344916,0.0016476613,1,0,0,0,0,0,0,0,0,0,0
810115860,809991104,0.008828283,0.035383105,0.0044705574,1,0,0,0,0,0,0,0,0,0,0
811141054,811010638,0.02286526,0.0348354,0.015867919,1,0,0,0,0,0,0,0,0,0,0
