timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
105406136,105406136,255,0,0,0,1495,1495,1496,1542,1378,1378,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
105902151,105902151,255,0,0,0,1502,1501,1494,1474,1297,1297,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
106402113,106402113,255,0,0,0,1495,1494,1470,1494,1332,1332,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
106898114,106898114,255,0,0,0,1494,1494,1487,1547,1353,1353,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
107402112,107402112,255,0,0,0,1495,1494,1494,1518,1348,1348,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
107902113,107902113,255,0,0,0,1493,1492,1480,1591,1352,1352,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
108406113,108406113,255,0,0,0,1504,1502,1494,1497,1362,1362,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
108906113,108906113,255,0,0,0,1520,1519,1494,1408,1355,1355,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
109402112,109402112,255,0,0,0,1525,1524,1494,1362,1350,1350,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
109898234,109898234,255,0,0,0,1496,1495,1494,1480,1360,1360,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
110398113,110398113,255,0,0,0,1490,1488,1494,1524,1360,1360,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
110902113,110902113,255,0,0,0,1495,1494,1494,1496,1342,1342,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
111406113,111406113,255,0,0,0,1498,1498,1494,1462,1338,1338,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
111906769,111906769,255,0,0,0,1489,1488,1494,1528,1368,1368,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
112402113,112402113,255,0,0,0,1495,1494,1494,1494,1360,1360,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
112902113,112902113,255,0,0,0,1495,1495,1494,1456,1360,1360,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
113398137,113398137,255,0,0,0,1494,1494,1494,1493,1375,1375,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
113902112,113902112,255,0,0,0,1494,1494,1495,1515,1375,1375,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
114402113,114402113,255,0,0,0,1494,1494,1496,1524,1399,1399,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
114906114,114906114,255,0,0,0,1495,1494,1494,1500,1344,1344,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
115402113,115402113,255,0,0,0,1522,1522,1494,1441,1328,1328,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
115902112,115902112,255,0,0,0,1495,1495,1494,1382,1334,1334,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
116398129,116398129,255,0,0,0,1545,1544,1498,1408,1348,1348,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
116898113,116898113,255,0,0,0,1495,1494,1494,1494,1337,1337,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
117402113,117402113,255,0,0,0,1494,1494,1494,1513,1311,1311,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
117906114,117906114,255,0,0,0,1470,1470,1505,1487,1305,1305,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
118406113,118406113,255,0,0,0,1494,1494,1510,1494,1334,1334,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
118902113,118902113,255,0,0,0,1495,1494,1550,1487,1297,1297,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
119406113,119406113,255,0,0,0,1496,1495,1494,1470,1252,1252,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
119898114,119898114,255,0,0,0,1521,1521,1537,1402,1277,1277,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
120402113,120402113,255,0,0,0,1557,1556,1494,1422,1291,1291,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
120902400,120902400,255,0,0,0,1543,1543,1495,1408,1284,1284,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
121406138,121406138,255,0,0,0,1489,1488,1546,1478,1279,1279,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
121902689,121902689,255,0,0,0,1497,1496,1558,1495,1267,1267,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
122402202,122402202,255,0,0,0,1494,1493,1495,1558,1271,1271,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
122906113,122906113,255,0,0,0,1495,1495,1516,1504,1265,1265,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
123398113,123398113,255,0,0,0,1502,1501,1550,1460,1207,1207,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
123902113,123902113,255,0,0,0,1494,1494,1524,1497,1193,1193,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
124398115,124398115,255,0,0,0,1497,1496,1569,1398,1120,1120,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
124906114,124906114,255,0,0,0,1506,1505,1560,1441,1134,1134,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
125402112,125402112,255,0,0,0,1533,1532,1553,1485,1140,1140,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
125906161,125906161,255,0,0,0,1458,1458,1522,1560,1062,1062,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
126406136,126406136,255,0,0,0,1451,1451,1554,1488,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
126902112,126902112,255,0,0,0,1475,1474,1510,1516,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
127402400,127402400,255,0,0,0,1494,1494,1497,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
127898113,127898113,255,0,0,0,1495,1494,1494,1446,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
128402146,128402146,255,0,0,0,1495,1494,1504,1498,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
128902113,128902113,255,0,0,0,1528,1528,1495,1388,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
129406377,129406377,255,0,0,0,1519,1519,1494,1388,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
129902113,129902113,255,0,0,0,1497,1497,1494,1491,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
130402112,130402112,255,0,0,0,1495,1494,1494,1483,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
130898113,130898113,255,0,0,0,1499,1499,1498,1407,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
131398113,131398113,255,0,0,0,1495,1494,1495,1488,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
131902112,131902112,255,0,0,0,1495,1494,1494,1454,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
132406113,132406113,255,0,0,0,1494,1494,1494,1450,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
132906113,132906113,255,0,0,0,1495,1494,1514,1430,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
133402135,133402135,255,0,0,0,1492,1492,1504,1492,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
133902113,133902113,255,0,0,0,1494,1494,1495,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
134398113,134398113,255,0,0,0,1442,1440,1494,1522,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
134902475,134902475,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
135406114,135406114,255,0,0,0,1494,1494,1494,1500,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
135898113,135898113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
136402114,136402114,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
136902113,136902113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
137398113,137398113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
137902113,137902113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
138402158,138402158,255,0,0,0,1494,1494,1495,1172,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
138906113,138906113,255,0,0,0,1546,1546,1494,1233,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
139402646,139402646,255,0,0,0,1512,1512,1494,1174,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
139902113,139902113,255,0,0,0,1502,1502,1494,1191,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
140406113,140406113,255,0,0,0,1495,1495,1494,1081,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
140898557,140898557,255,0,0,0,1496,1495,1494,1038,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
141402113,141402113,255,0,0,0,1495,1495,1494,1281,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
141902135,141902135,255,0,0,0,1494,1494,1494,1392,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
142406112,142406112,255,0,0,0,1495,1494,1494,1438,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
142902121,142902121,255,0,0,0,1495,1494,1494,1336,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
143402113,143402113,255,0,0,0,1495,1494,1494,1420,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
143906589,143906589,255,0,0,0,1495,1494,1494,1412,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
144402113,144402113,255,0,0,0,1495,1494,1494,1442,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
144902113,144902113,255,0,0,0,1495,1495,1494,1440,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
145398113,145398113,255,0,0,0,1495,1494,1494,1394,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
145906112,145906112,255,0,0,0,1495,1494,1494,1354,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
146402113,146402113,255,0,0,0,1495,1494,1494,1267,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
146906277,146906277,255,0,0,0,1496,1495,1494,1253,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
147406113,147406113,255,0,0,0,1495,1494,1494,1271,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
147902112,147902112,255,0,0,0,1494,1494,1494,1284,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
148402128,148402128,255,0,0,0,1494,1494,1494,1254,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
148898112,148898112,255,0,0,0,1495,1494,1494,1175,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
149402112,149402112,255,0,0,0,1495,1494,1494,1167,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
149906113,149906113,255,0,0,0,1495,1494,1494,1167,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
150406113,150406113,255,0,0,0,1495,1494,1494,1254,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
150902113,150902113,255,0,0,0,1495,1494,1494,1302,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
151402320,151402320,255,0,0,0,1494,1494,1494,1341,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
151898113,151898113,255,0,0,0,1494,1494,1494,1397,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
152402113,152402113,255,0,0,0,1495,1494,1494,1470,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
152902113,152902113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
153406472,153406472,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
153906113,153906113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
154402113,154402113,255,0,0,0,1495,1494,1494,1253,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
154902114,154902114,255,0,0,0,1495,1494,1494,1273,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
155398113,155398113,255,0,0,0,1495,1494,1494,1415,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
155902113,155902113,255,0,0,0,1495,1494,1494,1487,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
156406115,156406115,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
156906114,156906114,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
157402115,157402115,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
157906114,157906114,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
158398112,158398112,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
158902114,158902114,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
159402114,159402114,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
159906116,159906116,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
160406113,160406113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
160902147,160902147,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
161398144,161398144,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
161898113,161898113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
162402113,162402113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
162902354,162902354,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
163406113,163406113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
163902113,163902113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
164406113,164406113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
164906113,164906113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
165402113,165402113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
165902112,165902112,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
166398114,166398114,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
166902113,166902113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
167402112,167402112,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
167906114,167906114,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
168406113,168406113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
168902113,168902113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
169398113,169398113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
169898112,169898112,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
170402113,170402113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
170906113,170906113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
171406113,171406113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
171902231,171902231,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
172402113,172402113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
172898137,172898137,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
173402158,173402158,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
173902113,173902113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
174406115,174406115,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
174906113,174906113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
175402113,175402113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
175898113,175898113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
176398113,176398113,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
176902113,176902113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
177406114,177406114,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
177906112,177906112,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
178402113,178402113,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
178906113,178906113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
179398146,179398146,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
179902211,179902211,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
180402113,180402113,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
180898113,180898113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
181402130,181402130,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
181902113,181902113,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
182406113,182406113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
182898113,182898113,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
183402113,183402113,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
183898112,183898112,255,0,0,0,1494,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
184406113,184406113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
184902112,184902112,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
185406113,185406113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
185906113,185906113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
186402180,186402180,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
186902186,186902186,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
187398113,187398113,255,0,0,0,1495,1494,1494,1493,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
187902113,187902113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
188402112,188402112,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
188906113,188906113,255,0,0,0,1495,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
189406113,189406113,255,0,0,0,1494,1494,1494,1494,982,982,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
189902139,189902139,255,0,0,0,1494,1494,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
190398131,190398131,255,0,0,0,1495,1494,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
