timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
22555582,22555300,0.46549076,0.0060211425,-0.019731384,0.88481224,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22606096,22605820,0.46549487,0.006019813,-0.019735042,0.88481015,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22656655,22656339,0.46551517,0.006007593,-0.019750174,0.8847992,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22707137,22706858,0.46552566,0.005984244,-0.019772898,0.88479334,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22757656,22757378,0.46554366,0.005977796,-0.019762764,0.88478404,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22808753,22807897,0.46556258,0.005990203,-0.019737177,0.8847746,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22858697,22858416,0.46557385,0.0059979046,-0.01971466,0.88476914,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22909219,22908936,0.46558207,0.0059957905,-0.019699955,0.8847652,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
22959732,22959455,0.4655931,0.0060028876,-0.01968409,0.8847596,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23010254,23009974,0.46560606,0.0060125277,-0.01968283,0.8847528,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23055719,23055442,0.46560463,0.0060183587,-0.01969282,0.8847533,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23106263,23105961,0.46560538,0.0060254247,-0.019698963,0.88475275,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23156760,23156480,0.46559793,0.006017113,-0.019705798,0.8847565,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23207279,23207000,0.46559703,0.0060212193,-0.019687422,0.8847574,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23258127,23257519,0.46559703,0.0060224473,-0.019687299,0.8847574,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23308340,23308039,0.46560022,0.006033156,-0.019661698,0.88475615,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23358836,23358558,0.46560892,0.006056162,-0.019611368,0.8847526,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23409364,23409077,0.465609,0.0060774665,-0.019577796,0.88475305,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23454842,23454545,0.46560803,0.0060899598,-0.019548552,0.8847542,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23510396,23510116,0.46560153,0.006091046,-0.019537324,0.8847579,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23555863,23555583,0.46560216,0.0060912403,-0.019531311,0.88475776,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23606383,23606103,0.46558022,0.0060578315,-0.019598234,0.88476795,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23656898,23656622,0.46554962,0.0060301526,-0.01967751,0.88478243,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23707710,23707141,0.46539345,0.0059822104,-0.019713333,0.88486415,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23757967,23757661,0.46512657,0.005981073,-0.019757595,0.88500345,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23808461,23808180,0.4647791,0.005989473,-0.019766232,0.8851858,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23858996,23858699,0.4643104,0.0059858267,-0.019754471,0.88543206,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23909534,23909221,0.4638435,0.005972666,-0.01979554,0.8856759,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
23954970,23954686,0.46347,0.0059640505,-0.019848576,0.8858702,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24005517,24005205,0.46311885,0.0059798704,-0.019864615,0.8860533,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24056001,24055725,0.46283713,0.006055286,-0.019798322,0.88620156,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24106522,24106244,0.46255487,0.006137705,-0.019747535,0.8863495,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24157049,24156764,0.46224013,0.006216531,-0.019684885,0.88651454,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24207591,24207283,0.4619128,0.006265451,-0.019705718,0.88668436,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24258082,24257802,0.46161813,0.0062872255,-0.019757533,0.8868364,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24308599,24308321,0.46131894,0.006284227,-0.019851854,0.88699,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24359142,24358841,0.46106625,0.0063229646,-0.01988506,0.8871205,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24409637,24409360,0.46082082,0.0063530332,-0.019870898,0.88724804,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24455266,24454828,0.46061185,0.006378424,-0.019825937,0.88735735,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24505629,24505347,0.46042618,0.006396996,-0.019776309,0.8874547,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24561199,24560919,0.46028638,0.006380085,-0.019785143,0.88752705,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24606663,24606386,0.460231,0.0063703945,-0.01980626,0.8875555,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24657280,24656905,0.46012956,0.0063512595,-0.019882059,0.8876065,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24707701,24707424,0.4599652,0.006314015,-0.019964796,0.88769007,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24758222,24757944,0.45972842,0.0063100536,-0.02001181,0.88781166,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24808742,24808463,0.4594372,0.006313057,-0.020071652,0.88796103,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24854231,24853930,0.45916405,0.006359918,-0.020055072,0.88810235,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24909793,24909502,0.45886528,0.0064519537,-0.019968744,0.888258,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
24960300,24960021,0.4585884,0.0065371115,-0.019852778,0.888403,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25005770,25005488,0.45829856,0.0066224677,-0.019766044,0.8885538,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25061339,25061064,0.45792705,0.006701468,-0.019692555,0.88874644,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25107052,25106527,0.45763037,0.0067420374,-0.019667888,0.8888995,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25157358,25157046,0.4573326,0.006774012,-0.019637613,0.8890531,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25207840,25207566,0.4570781,0.00672687,-0.019662792,0.8891837,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25258365,25258085,0.4568545,0.006621118,-0.019740527,0.88929784,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25308902,25308604,0.45659825,0.006475975,-0.019893607,0.88942695,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25354387,25354072,0.4563698,0.006325212,-0.020015556,0.8895427,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25409925,25409643,0.4561238,0.0061632968,-0.020003585,0.8896702,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25460438,25460162,0.45592847,0.006064401,-0.019981742,0.8897714,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25505937,25505630,0.45573682,0.0060532973,-0.019984616,0.8898697,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25557082,25556149,0.4554993,0.0061000064,-0.020077923,0.88998884,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25606946,25606669,0.45528126,0.006157699,-0.020177867,0.89009774,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25657484,25657188,0.4551264,0.0062089195,-0.02030891,0.8901737,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25707984,25707707,0.45500782,0.0062828683,-0.020493617,0.89022946,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25758572,25758227,0.45495105,0.0064202766,-0.020646067,0.890254,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25809025,25808746,0.4548935,0.006600328,-0.02087361,0.8902768,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25859558,25859265,0.45485395,0.006823682,-0.021042176,0.89029133,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25905020,25904732,0.4548162,0.0069624456,-0.021125937,0.89030755,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
25960624,25960304,0.45477045,0.0070277313,-0.021107456,0.8903309,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26006399,26005771,0.4547449,0.0070610447,-0.021000216,0.8903461,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26056591,26056291,0.454709,0.0070892954,-0.020893907,0.89036685,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26107096,26106810,0.45464694,0.007055121,-0.020783534,0.89040124,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26157614,26157329,0.4545774,0.006968584,-0.020704895,0.89043933,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26208161,26207848,0.45452392,0.00687391,-0.02066701,0.89046824,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26258647,26258368,0.45448306,0.006831838,-0.020671453,0.89048934,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26309170,26308887,0.4544287,0.0068109836,-0.020703243,0.8905165,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26359688,26359406,0.45436114,0.006825767,-0.020706441,0.89055073,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26405288,26404874,0.4542672,0.0068451716,-0.020742351,0.89059776,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26456011,26455393,0.45415276,0.006853668,-0.020815369,0.89065427,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26511244,26510965,0.45406052,0.006891996,-0.020866761,0.8906998,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26556710,26556432,0.4539894,0.0069406736,-0.020931203,0.8907342,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26607234,26606951,0.45390278,0.0069694277,-0.02098537,0.8907768,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26657777,26657470,0.4537868,0.006911953,-0.02103392,0.89083517,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26708271,26707990,0.4536778,0.0068765995,-0.021042628,0.8908908,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26758787,26758509,0.4535834,0.0068720076,-0.021046456,0.8909389,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26809311,26809028,0.45351353,0.006877354,-0.021042611,0.89097446,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26860067,26859548,0.45346007,0.006877833,-0.020998329,0.8910027,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26905756,26905015,0.45339343,0.006883433,-0.020969892,0.8910372,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
26955815,26955535,0.45330718,0.006902375,-0.020940306,0.8910817,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27006334,27006054,0.45325562,0.0069707017,-0.020832844,0.8911099,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27056856,27056573,0.4531993,0.0070176064,-0.020782549,0.89113927,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27107400,27107092,0.4531595,0.007024332,-0.020748813,0.8911603,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27157891,27157612,0.45310456,0.0070016617,-0.020764854,0.8911881,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27208438,27208131,0.45307782,0.0069816615,-0.020755112,0.891202,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27258933,27258650,0.45304397,0.006982489,-0.020785276,0.89121854,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27304394,27304118,0.4530062,0.006962859,-0.020804059,0.8912375,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27360079,27359689,0.45298323,0.0069524054,-0.02072651,0.8912511,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27405438,27405157,0.45294294,0.006928438,-0.02067779,0.89127284,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27455958,27455676,0.45291054,0.0069578183,-0.02058289,0.89129126,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
27511530,27511247,0.45285052,0.0069814594,-0.020497188,0.8913235,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
